Frame,Time (seconds),R.x,R.y,R.z,R.w,P.x,P.y,P.z,omegas.x,omegas.y,omegas.z,omega
5082,50.82,-0.005933,-0.00602,-0.38552,0.922661,-555.311768,1257.364868,109.674469,0.017971629501820248,0.012344490786970076,0.023375919907175913,0.0319655994976942
5083,50.83,-0.005926,-0.006198,-0.385463,0.922684,-555.308472,1257.374268,109.676956,0.015112146220157448,-0.032346924298100925,0.01207207582892833,0.037688665268829656
5084,50.84,-0.00592,-0.006201,-0.385569,0.922639,-555.325439,1257.368774,109.692841,0.001153766597458087,-2.1205592601325485e-05,-0.023041052961125796,0.023069931698988
5085,50.85,-0.005932,-0.006274,-0.385483,0.922675,-555.322266,1257.368896,109.707153,0.0035642540599341993,-0.014453067988027396,0.018573933101151407,0.023803068544125727
5086,50.86,-0.005923,-0.006222,-0.385546,0.922648,-555.321899,1257.371582,109.705528,-0.002459293774002315,0.010330554571039673,-0.0136569156769073,0.017299706050052745
5087,50.87,-0.005924,-0.006102,-0.385485,0.922675,-555.32251,1257.360474,109.694687,-0.009329745598339687,0.022027791856809708,0.013481657044689399,0.02745947639135339
5088,50.88,-0.005895,-0.006104,-0.385423,0.922701,-555.318115,1257.365601,109.691017,0.005612178029799821,0.0018250156145772564,0.013407929437758703,0.014649225100309402
5089,50.89,-0.005754,-0.006325,-0.385448,0.92269,-555.306824,1257.367432,109.693481,0.04301237267910832,-0.029898407230631238,-0.005894126972338931,0.052713562687236565
5090,50.9,-0.005917,-0.006325,-0.385489,0.922672,-555.30127,1257.37793,109.697243,-0.030152265618243416,-0.012541188763345087,-0.008747473542447537,0.03380767414192785
5091,50.91,-0.005997,-0.006341,-0.385542,0.922649,-555.316589,1257.368286,109.703583,-0.013623447753822408,-0.009086747435017688,-0.011471304771837332,0.019993952606158376
5092,50.92,-0.005926,-0.006266,-0.385603,0.922624,-555.324463,1257.36145,109.698837,0.007211143908213754,0.01935589867979124,-0.013184121048404052,0.02450453953834439
5093,50.93,-0.005901,-0.006144,-0.385601,0.922626,-555.33728,1257.352661,109.695831,-0.004790719904816578,0.024440194480067866,0.0006365556656895421,0.02491343626530606
5094,50.94,-0.006092,-0.006168,-0.385521,0.922658,-555.318665,1257.362671,109.686226,-0.03325737761009605,-0.019213668729272347,0.017436248681235167,0.042181050243119966
5095,50.95,-0.005928,-0.006318,-0.385568,0.922639,-555.315308,1257.359009,109.687271,0.04174768676560797,-0.015000825937469889,-0.010523036197940261,0.045591977582780385
5096,50.96,-0.006089,-0.006261,-0.385494,0.922669,-555.30365,1257.381592,109.69783,-0.033975368974365185,-0.001947030962996723,0.01623948035512912,0.03770725856807611
5097,50.97,-0.006056,-0.006305,-0.385525,0.922656,-555.300964,1257.375488,109.705193,0.009427312850289731,-0.005553753511803629,-0.006817737891717801,0.012891856173851527
5098,50.98,-0.005961,-0.006277,-0.38554,0.922651,-555.309204,1257.377686,109.705215,0.01534654577351989,0.012503705712174802,-0.0032393728746304973,0.02005873027727094
5099,50.99,-0.005848,-0.006066,-0.38545,0.92269,-555.321838,1257.371704,109.694351,0.004741605385982957,0.04759072862247195,0.019724619781780195,0.05173413667966199
5100,51.0,-0.005928,-0.005978,-0.385515,0.922663,-555.321594,1257.360352,109.686119,-0.021657405445819206,0.010115415451332922,-0.013876424483305616,0.027639102677882794
5101,51.01,-0.006009,-0.006176,-0.385585,0.922632,-555.302246,1257.366089,109.683975,0.000198807844218208,-0.04273687890536557,-0.015445383635304122,0.04544271359384829
5102,51.02,-0.006046,-0.006328,-0.385499,0.922667,-555.294495,1257.376465,109.690498,0.005042596592438366,-0.030961459641586,0.01843139124825255,0.03638345704956842
5103,51.03,-0.006021,-0.006126,-0.385482,0.922675,-555.294861,1257.377319,109.690521,-0.010929637013978519,0.03919281455323099,0.003966485040551859,0.04088112867128556
5104,51.04,-0.00596,-0.006179,-0.385557,0.922644,-555.316772,1257.362427,109.687584,0.015213530382898136,-0.005025142908318854,-0.01636868006754666,0.02290496136460595
5105,51.05,-0.005844,-0.006082,-0.385456,0.922688,-555.31604,1257.361572,109.684784,0.014102795493134944,0.026778192920970736,0.022002576440760535,0.037417560407720665
5106,51.06,-0.006008,-0.006008,-0.385448,0.92269,-555.311157,1257.366577,109.677116,-0.03595684990091172,0.001005908097939743,0.0019164641866020737,0.03602193416346107
5107,51.07,-0.006131,-0.006201,-0.385515,0.922661,-555.30072,1257.374023,109.681702,-0.007935233345317174,-0.04505218574105581,-0.014683753708177871,0.04804456255658546
5108,51.08,-0.0059,-0.006329,-0.385427,0.922698,-555.297791,1257.384766,109.687988,0.05265058667196648,-0.005871342057476702,0.018648189737102694,0.056163261256172894
5109,51.09,-0.005955,-0.006101,-0.385522,0.922659,-555.305969,1257.364136,109.685738,-0.02789142069138011,0.03789806626767313,-0.0201989339558728,0.05120734037192521
5110,51.1,-0.006005,-0.006044,-0.385476,0.922678,-555.304749,1257.365479,109.677696,-0.013542792383232274,0.006631495190552623,0.010082350683426888,0.018139397710543074
5111,51.11,-0.00585,-0.006214,-0.385505,0.922666,-555.319092,1257.360596,109.6819,0.041659765688676055,-0.019400986984881904,-0.006668213744154272,0.04643704822402772
5112,51.12,-0.005967,-0.006057,-0.385557,0.922645,-555.320557,1257.358887,109.685226,-0.033784440758707554,0.019985638823514108,-0.010885751011102673,0.04073467529805899
5113,51.13,-0.005968,-0.006123,-0.38552,0.92266,-555.302368,1257.360352,109.689514,0.004967544851895277,-0.012282006866878425,0.00790668885427559,0.015428542483720421
5114,51.14,-0.006077,-0.006136,-0.385468,0.922681,-555.295837,1257.37439,109.687057,-0.01902288509971267,-0.010839599123941245,0.011332808965758279,0.024653592552384515
5115,51.15,-0.006048,-0.006252,-0.385577,0.922635,-555.297302,1257.373779,109.688812,0.01410472701242867,-0.019094447669736753,-0.023837314452834768,0.0336416232698539
5116,51.16,-0.006066,-0.006247,-0.385416,0.922702,-555.300232,1257.364502,109.693878,-0.003424703812329559,-0.0005764107327797807,0.0349041178186793,0.03507646342257575
5117,51.17,-0.005948,-0.006209,-0.385422,0.922701,-555.300903,1257.361938,109.688766,0.018837882068493354,0.016114370682658932,-0.0012856522491944133,0.02482320779090526
5118,51.18,-0.006066,-0.006158,-0.385456,0.922686,-555.307129,1257.368408,109.69046,-0.02576709150769194,0.0003374101159477928,-0.007223424718871829,0.02676256181723496
5119,51.19,-0.006113,-0.00609,-0.385419,0.922701,-555.304504,1257.373901,109.694504,-0.0138516835086336,0.008898829255252119,0.008124627615646585,0.01835940827015975
5120,51.2,-0.006088,-0.006301,-0.385539,0.92265,-555.301514,1257.370361,109.699013,0.020669679293041244,-0.036926302298698546,-0.02636452289627167,0.049858555044045155
5121,51.21,-0.005886,-0.006286,-0.385539,0.922651,-555.295837,1257.364746,109.681992,0.03611967041588452,0.018344990785436072,-0.00015918864325614734,0.04051166028310861
5122,51.22,-0.005893,-0.006237,-0.385542,0.92265,-555.303711,1257.357666,109.692009,-0.00507494587381075,0.008504505421350755,-0.0005642155862184417,0.009919678790748466
5123,51.23,-0.006055,-0.006227,-0.385506,0.922664,-555.303467,1257.36084,109.697044,-0.030603560835619492,-0.010671235041565322,0.007936468529468055,0.03336825925712985
5124,51.24,-0.006056,-0.006148,-0.385532,0.922654,-555.321716,1257.359619,109.700348,-0.00632002125081077,0.014520029468624487,-0.0054719532146085825,0.0167545873229778
5125,51.25,-0.005945,-0.006059,-0.385462,0.922685,-555.327332,1257.365967,109.697212,0.01374406553467239,0.02493538000153629,0.015278762414716596,0.0323127388837242
5126,51.26,-0.006012,-0.006209,-0.385515,0.922661,-555.31073,1257.368652,109.696877,-0.000892880199483085,-0.03281179963135804,-0.011727835366226458,0.034856183848441136
5127,51.27,-0.00592,-0.006179,-0.385511,0.922663,-555.304199,1257.367432,109.684952,0.014671253194669526,0.012627123569317923,0.0008141616880341651,0.019374023309348724
5128,51.28,-0.005955,-0.00615,-0.385537,0.922652,-555.307983,1257.362427,109.688194,-0.008739769453526385,0.0026700616103223287,-0.005568389077992286,0.010701390378245891
5129,51.29,-0.006005,-0.00614,-0.38545,0.922689,-555.312195,1257.373657,109.70491,-0.009846520796605307,-0.002068173797443139,0.01898053591848914,0.02148236621993647
5130,51.3,-0.006045,-0.006235,-0.385508,0.922663,-555.321228,1257.363281,109.709824,-0.00016041205616584148,-0.020576968204733675,-0.012772511872116699,0.024219298339335636
5131,51.31,-0.006072,-0.006243,-0.38542,0.9227,-555.32251,1257.362915,109.706093,-0.00421110143722361,-0.003618259609641187,0.01911563878699285,0.019905597809463875
5132,51.32,-0.006045,-0.006224,-0.385474,0.922678,-555.31543,1257.367798,109.700256,0.0034238429931151247,0.005625636717303175,-0.011671647258315598,0.013401411830069218
5133,51.33,-0.005946,-0.006206,-0.385521,0.922659,-555.300964,1257.370483,109.696884,0.016799840411875575,0.010987197153760741,-0.0102394469977507,0.02253440511706137
5134,51.34,-0.00591,-0.00616,-0.385516,0.922662,-555.300903,1257.374023,109.691147,0.003106124318988119,0.011261988405683945,0.001163991269836906,0.011740326520630742
5135,51.35,-0.006129,-0.006186,-0.385668,0.922597,-555.278015,1257.345215,109.68235,-0.03867197762669498,-0.02158384314086539,-0.032821532379623264,0.05512383446419286
5136,51.36,-0.006532,-0.006839,-0.385638,0.922602,-555.118225,1257.27356,109.709419,-0.023949815416431444,-0.1516064894910643,0.005619390215116926,0.15358938394522936
5137,51.37,-0.006879,-0.007613,-0.385664,0.922582,-554.585449,1256.953613,109.722,-0.0043935069750025355,-0.1695754477158087,-0.006876609047834492,0.16977167939192075
5138,51.38,-0.006216,-0.007192,-0.384448,0.923098,-553.542542,1256.055908,109.629341,0.09242285455512214,0.12793313372417517,0.2637421830866127,0.3073577880709992
5139,51.39,-0.006286,-0.006269,-0.383597,0.923458,-552.273926,1254.950073,109.6175,-0.08222081378066312,0.16448142234747384,0.18603963244351318,0.26158200503077433
5140,51.4,-0.005285,-0.005943,-0.383179,0.92364,-550.884216,1253.537354,109.714241,0.16061863416177322,0.13670823590135206,0.09031879509678875,0.22944492182436504
5141,51.41,-0.005262,-0.006325,-0.38321,0.923625,-549.293701,1251.91626,109.727264,0.03347090151375768,-0.06878850071791635,-0.007307213200791196,0.07684760532329073
5142,51.42,-0.005393,-0.006765,-0.383326,0.923572,-547.584961,1250.20166,109.678215,0.00932098943058025,-0.09126408456541259,-0.02578747151118499,0.09529432124984126
5143,51.43,-0.005665,-0.006194,-0.383832,0.923365,-545.800659,1248.380371,109.629753,-0.09492606759292782,0.0848847184605997,-0.10835132431563643,0.16720162444708664
5144,51.44,-0.00535,-0.005914,-0.383425,0.923538,-543.877319,1246.541504,109.555527,0.037377582084062964,0.0756429938570573,0.08836946533122836,0.12218063907606984
5145,51.45,-0.005507,-0.005865,-0.38293,0.923742,-541.885315,1244.754761,109.576515,-0.031952889664497906,-0.003277231139947514,0.10731212308465743,0.11201615581152964
5146,51.46,-0.005686,-0.005699,-0.383203,0.923629,-539.923401,1242.830078,109.64045,-0.0462279436550566,0.0171274798448081,-0.05869775320165305,0.07665376423458646
5147,51.47,-0.005806,-0.005911,-0.383497,0.923505,-537.984436,1240.849121,109.656754,-0.0063954029226705005,-0.04816574092386732,-0.06391713122598786,0.08028847639262164
5148,51.48,-0.005049,-0.006737,-0.383957,0.923312,-536.046204,1238.744873,109.752235,0.20240453997850222,-0.09419564035214205,-0.10161957209992023,0.2452895307570832
5149,51.49,-0.004889,-0.006543,-0.383968,0.92331,-534.006592,1236.625977,109.732185,0.014631623097566184,0.04811958107023553,-0.0022045537624859612,0.05034320742797277
5150,51.5,-0.005073,-0.006561,-0.384193,0.923216,-531.884033,1234.480469,109.693886,-0.03298186611880261,-0.01735693902073271,-0.04854435862687856,0.06120148347338529
5151,51.51,-0.005041,-0.005617,-0.384226,0.923208,-529.579407,1232.199097,109.574089,-0.06667846144204374,0.17678496319319562,-0.005792141187521693,0.1890303926119655
5152,51.52,-0.005297,-0.005698,-0.384388,0.923139,-527.393066,1230.044067,109.610352,-0.04129534776703848,-0.034542529314558666,-0.03500833414579185,0.0642189655655649
5153,51.53,-0.005166,-0.005953,-0.383904,0.923339,-525.156067,1227.864502,109.751389,0.04455348535173644,-0.03729396066055671,0.10431596202755689,0.11940549607314244
5154,51.54,-0.004569,-0.004596,-0.383691,0.923439,-522.753479,1225.610107,109.787148,0.006412049809639223,0.2963313772602315,0.047703593111403375,0.3002149768539959
5155,51.55,-0.003773,-0.004563,-0.383749,0.923419,-520.541321,1223.378174,109.772247,0.14440743966365413,0.06721287495115207,-0.012948175328975076,0.15980843042142986
5156,51.56,-0.003904,-0.004982,-0.383558,0.923495,-518.388184,1221.150513,109.783234,0.008196241251881998,-0.08751147125206078,0.04091094708811305,0.0969491699964765
5157,51.57,-0.004691,-0.004877,-0.38434,0.923167,-516.152893,1218.871582,109.736092,-0.1544481064597869,-0.040694864706621904,-0.16872985917417704,0.23233608195767086
5158,51.58,-0.004409,-0.005111,-0.38432,0.923175,-513.894226,1216.575928,109.759346,0.0700807499810266,-0.021538402115255442,0.003813010703657138,0.0734149394483698
5159,51.59,-0.004857,-0.004924,-0.384378,0.92315,-511.546387,1214.344116,109.815102,-0.09717139467839185,0.00011726241698939606,-0.0120075895396754,0.09791055050795884
5160,51.6,-0.004742,-0.004641,-0.384263,0.9232,-509.229309,1211.98291,109.795425,-0.00036152270524066055,0.06102849700372918,0.025237877584860513,0.06604209725765067
5161,51.61,-0.004747,-0.005419,-0.38378,0.923396,-506.996399,1209.547363,109.903137,0.05950234528847042,-0.1443103705640138,0.10351104234394004,0.18729801930154064
5162,51.62,-0.004475,-0.004286,-0.38353,0.923508,-504.670319,1207.262207,109.807564,-0.03635452565073243,0.230003219235654,0.055547352955731544,0.23939223215142696
5163,51.63,-0.004069,-0.004783,-0.383901,0.923353,-502.430908,1204.933716,109.882156,0.11265493714735933,-0.06045485430582744,-0.08120652701740783,0.15146096626868355
5164,51.64,-0.003911,-0.004498,-0.383544,0.923503,-500.114441,1202.559204,109.835007,0.007759175966447337,0.06461537237580274,0.07752524404760486,0.10122012953747213
5165,51.65,-0.004606,-0.004275,-0.383946,0.923334,-497.717712,1200.169922,109.960289,-0.14596688220089268,-0.011961976084078193,-0.0864138183068186,0.17004930921838288
5166,51.66,-0.004255,-0.004672,-0.384303,0.923185,-495.394257,1197.786499,109.958084,0.09486091425451128,-0.046158260772059374,-0.07803349998819487,0.13121892093410456
5167,51.67,-0.003652,-0.004873,-0.384351,0.923167,-492.920563,1195.283325,110.044952,0.12672496314424037,0.009258936576906187,-0.010980564530449488,0.12753633595117753
5168,51.68,-0.003977,-0.005111,-0.384108,0.923265,-490.533203,1192.971436,110.023239,-0.04140235615231729,-0.06900756685524738,0.05254212559065996,0.09610865902627841
5169,51.69,-0.004401,-0.004668,-0.383353,0.92358,-488.190887,1190.556274,109.91407,-0.11130253699340284,0.048950390203423906,0.16439760610192922,0.20447730518148058
5170,51.7,-0.005481,-0.004555,-0.383564,0.923487,-485.820801,1188.235474,109.919235,-0.2084357946238991,-0.061832409560316506,-0.04499766715584386,0.22202143455531287
5171,51.71,-0.004161,-0.004442,-0.383339,0.923588,-483.438202,1185.888794,109.833038,0.2354475952408999,0.12197700729682025,0.04822623432063633,0.26951758772028234
5172,51.72,-0.004382,-0.00473,-0.383539,0.923502,-481.151825,1183.65271,109.84288,-0.018991509443983107,-0.07005220409641685,-0.04358028121675961,0.08465949232459874
5173,51.73,-0.00431,-0.005687,-0.383475,0.923524,-478.97403,1181.289673,109.980927,0.08678760710772782,-0.17127057691001035,0.012601568789394335,0.19241751167325424
5174,51.74,-0.004968,-0.004353,-0.383259,0.923617,-476.56665,1178.856079,109.918869,-0.22352104113080726,0.19585047688599594,0.04892718837196108,0.30118588095502985
5175,51.75,-0.005066,-0.004586,-0.383136,0.923666,-474.109314,1176.381958,109.850891,-8.725367751614976e-05,-0.05063202698131837,0.026330749792147223,0.057069415224425185
5176,51.76,-0.004466,-0.005492,-0.382981,0.923729,-471.859528,1174.070557,109.914925,0.18047028813751412,-0.12149130732270366,0.03199290297378754,0.21989362995800305
5177,51.77,-0.004667,-0.005781,-0.383673,0.923439,-469.498596,1171.566406,109.997536,-0.016016728183357743,-0.06848782846730042,-0.15009437970577855,0.1657571749551987
5178,51.78,-0.004954,-0.005505,-0.383792,0.92339,-467.165588,1169.191406,109.912476,-0.07436747271136737,0.02900542344343661,-0.02514839583767081,0.0836915611027612
5179,51.79,-0.004792,-0.005733,-0.383978,0.923312,-464.904419,1166.852539,110.029793,0.04713667754694759,-0.029573309104262164,-0.04074152305965084,0.06896606906850071
5180,51.8,-0.005181,-0.006243,-0.384529,0.923078,-462.555603,1164.456665,110.108574,-0.033523937202929906,-0.123791454957409,-0.11976182867362573,0.17547385643824293
5181,51.81,-0.005587,-0.005145,-0.384199,0.923219,-460.108002,1162.037476,109.977249,-0.15883826109072086,0.17131817413513895,0.07341149937878377,0.24488519395088582
5182,51.82,-0.005722,-0.006014,-0.384569,0.923059,-457.698029,1159.59729,110.018738,0.04128735874835776,-0.17058003533402644,-0.08144467870907501,0.19348237681245742
5183,51.83,-0.005564,-0.006152,-0.383913,0.923332,-455.41098,1157.366699,110.111237,0.040884224311888394,-0.013746409163428123,0.1417548299731508,0.14817191158647472
5184,51.84,-0.004716,-0.006139,-0.383258,0.923609,-453.015808,1155.078613,110.09066,0.15671307639316723,0.06712423854351801,0.14119634623945831,0.2213618302780106
5185,51.85,-0.004754,-0.006248,-0.383338,0.923575,-450.701447,1152.650513,110.078926,0.0012053028092943487,-0.023013718739976544,-0.017440045146732697,0.02890050483685216
